dt,kdcode,score
2024-01-08,600010.SH,-0.0373489
2024-01-08,600011.SH,0.017757226
2024-01-08,600012.SH,0.025772095
2024-01-08,600015.SH,-0.0315247
2024-01-08,600016.SH,-0.108279705
2024-01-08,600017.SH,-0.05572786
2024-01-08,600018.SH,-0.100467585
2024-01-08,600019.SH,-0.04729516
2024-01-08,600020.SH,0.08993844
2024-01-08,600021.SH,-0.0785636
2024-01-08,600022.SH,0.023743501
2024-01-08,600023.SH,0.087261334
2024-01-08,600025.SH,0.010444353
2024-01-08,600026.SH,-0.33355674
2024-01-08,600027.SH,-0.13382177
2024-01-08,600028.SH,-0.018674813
2024-01-08,600029.SH,0.033783965
2024-01-08,600030.SH,-0.15516944
2024-01-08,600031.SH,-0.08519401
2024-01-08,600032.SH,0.112101756
2024-01-08,600033.SH,0.02193082
2024-01-08,600035.SH,-0.01617812
2024-01-08,600036.SH,-0.12861542
2024-01-08,600037.SH,0.0019356043
2024-01-08,600038.SH,-0.08195958
2024-01-08,600039.SH,-0.0012245241
2024-01-08,600048.SH,-0.088111475
2024-01-08,600050.SH,-0.08068074
2024-01-08,600051.SH,0.14685033
2024-01-08,600052.SH,0.17373957
2024-01-08,600053.SH,0.012938333
2024-01-08,600054.SH,0.011923266
2024-01-08,600055.SH,0.0052122297
2024-01-08,600056.SH,-0.07381742
2024-01-08,600057.SH,0.0070852404
2024-01-08,600058.SH,0.038633995
2024-01-08,600059.SH,-0.010185342
2024-01-08,600060.SH,-0.030395657
2024-01-08,600061.SH,-0.028370451
2024-01-08,600062.SH,-0.03131578
2024-01-08,600063.SH,0.037366524
2024-01-08,600064.SH,-0.04098008
2024-01-08,600066.SH,-0.023574544
2024-01-08,600067.SH,0.20175083
2024-01-08,600071.SH,-0.44823685
2024-01-08,600072.SH,-0.05860548
2024-01-08,600073.SH,-0.106379725
2024-01-08,600075.SH,-0.0125120105
2024-01-08,600076.SH,0.13918157
2024-01-08,600079.SH,-0.05685424
2024-01-08,600080.SH,0.05735715
2024-01-08,600081.SH,0.11646531
2024-01-08,600082.SH,0.26519245
2024-01-08,600083.SH,0.077755794
2024-01-08,600084.SH,0.09115376
2024-01-08,600085.SH,-0.2007097
2024-01-08,600088.SH,-0.008273435
2024-01-08,600089.SH,-0.061252296
2024-01-08,600094.SH,-0.004717587
2024-01-08,600095.SH,-0.111707546
2024-01-08,600096.SH,-0.1361184
2024-01-08,600097.SH,0.08044274
2024-01-08,600098.SH,-0.13188083
2024-01-08,600099.SH,0.13819948
2024-01-08,600100.SH,-0.033292998
2024-01-08,600101.SH,0.07150909
2024-01-08,600103.SH,-0.037052564
2024-01-08,600104.SH,-0.12288829
2024-01-08,600105.SH,-0.024327287
2024-01-08,600106.SH,-0.058658384
2024-01-08,600107.SH,0.18108864
2024-01-08,600108.SH,0.09419871
2024-01-08,600109.SH,-0.05507465
2024-01-08,600110.SH,0.07224373
2024-01-08,600111.SH,-0.043868486
2024-01-08,600113.SH,-0.013363483
2024-01-08,600114.SH,-0.06083586
2024-01-08,600115.SH,-0.09404735
2024-01-08,600116.SH,-0.019898847
2024-01-08,600118.SH,-0.10920751
2024-01-08,600119.SH,0.2084136
2024-01-08,600120.SH,0.0020604734
2024-01-08,600121.SH,-0.032711893
2024-01-08,600123.SH,-0.060625594
2024-01-08,600125.SH,-0.028973803
2024-01-08,600126.SH,-0.034639154
2024-01-08,600127.SH,-0.14971799
2024-01-08,600128.SH,0.020827685
2024-01-08,600129.SH,-0.031549197
2024-01-08,600130.SH,0.03443526
2024-01-08,600131.SH,0.041203845
2024-01-08,600132.SH,-0.047369577
2024-01-08,600133.SH,-0.132962
2024-01-08,600135.SH,0.09599556
2024-01-08,600137.SH,0.017917277
2024-01-08,600138.SH,-0.084444806
2024-01-08,600141.SH,-0.10666635
2024-01-08,600143.SH,-0.10524062
2024-01-08,600148.SH,0.044083197
2024-01-08,600149.SH,0.16808918
2024-01-08,600150.SH,-0.23006526
2024-01-08,600151.SH,-0.00083055126
2024-01-08,600152.SH,0.11259743
2024-01-08,600153.SH,-0.029919162
2024-01-08,600155.SH,-0.07608126
2024-01-08,600156.SH,0.22635457
2024-01-08,600157.SH,0.023281017
2024-01-08,600158.SH,-0.033010997
2024-01-08,600159.SH,-0.07973061
2024-01-08,600160.SH,-0.15754953
2024-01-08,600161.SH,-0.036915414
2024-01-08,600162.SH,0.21422808
2024-01-08,600163.SH,0.10501667
2024-01-08,600165.SH,0.24116214
2024-01-08,600166.SH,-0.048644222
2024-01-08,600167.SH,0.094593845
2024-01-08,600168.SH,-0.041971363
2024-01-08,600169.SH,0.08831005
2024-01-08,600170.SH,-0.030531827
2024-01-08,600171.SH,-0.017769156
2024-01-08,600172.SH,0.01363348
2024-01-08,600173.SH,0.16040638
2024-01-08,600176.SH,-0.027321419
2024-01-08,600177.SH,-0.017344328
2024-01-08,600178.SH,-0.44650906
2024-01-08,600179.SH,-0.052514084
2024-01-08,600180.SH,0.05215643
2024-01-08,600182.SH,-0.02228117
2024-01-08,600183.SH,0.036075443
2024-01-08,600184.SH,0.082684256
2024-01-08,600185.SH,-0.09130052
2024-01-08,600186.SH,-0.17422879
2024-01-08,600187.SH,-0.10883095
2024-01-08,600188.SH,-0.21835609
2024-01-08,600189.SH,0.0047429977
2024-01-08,600190.SH,-0.034088373
2024-01-08,600191.SH,0.08696172
2024-01-08,600192.SH,0.19498265
2024-01-08,600193.SH,0.18285173
2024-01-08,600195.SH,-0.022447977
2024-01-08,600196.SH,-0.08298431
2024-01-08,600197.SH,-0.12867656
2024-01-08,600198.SH,0.082091376
2024-01-08,600199.SH,-0.07935429
2024-01-08,600200.SH,-0.17104025
2024-01-08,600201.SH,0.024957253
2024-01-08,600202.SH,0.16561744
2024-01-08,600203.SH,-0.008545363
2024-01-08,600206.SH,-0.02552177
2024-01-08,600207.SH,0.061529398
2024-01-08,600208.SH,-0.036418088
2024-01-08,600210.SH,0.07187047
2024-01-08,600211.SH,-0.099370465
2024-01-08,600212.SH,0.06393788
2024-01-08,600213.SH,0.14122348
2024-01-08,600215.SH,0.23994982
2024-01-08,600216.SH,-0.015256166
2024-01-08,600217.SH,0.038712457
2024-01-08,600218.SH,0.119241476
2024-01-08,600219.SH,0.029658535
2024-01-08,600220.SH,0.22502407
2024-01-08,600221.SH,-0.036810145
2024-01-08,600222.SH,0.04333113
2024-01-08,600223.SH,-0.028839523
2024-01-08,600225.SH,0.035014622
2024-01-08,600226.SH,-0.055837195
2024-01-08,600227.SH,0.22311667
2024-01-08,600228.SH,0.067686215
2024-01-08,600229.SH,0.059702516
2024-01-08,600230.SH,-0.045253634
2024-01-08,600231.SH,0.29212755
2024-01-08,600232.SH,0.19323249
2024-01-08,600233.SH,-0.025328074
2024-01-08,600234.SH,-0.42517346
2024-01-08,600235.SH,0.19135615
2024-01-08,600236.SH,0.06541029
2024-01-08,600237.SH,0.076747105
2024-01-08,600238.SH,0.025857817
2024-01-08,600239.SH,-0.45456448
2024-01-08,600241.SH,0.07458762
2024-01-08,600243.SH,0.21294275
2024-01-08,600246.SH,0.020646188
2024-01-08,600248.SH,-0.03332392
2024-01-08,600249.SH,0.12085019
2024-01-08,600250.SH,-0.21688667
2024-01-08,600251.SH,0.01761387
2024-01-08,600252.SH,-0.018783996
2024-01-08,600255.SH,-0.11743305
2024-01-08,600256.SH,-0.114211306
2024-01-08,600257.SH,-0.0045644916
2024-01-08,600258.SH,-0.024212297
2024-01-08,600259.SH,-0.10102725
2024-01-08,600261.SH,0.03936144
2024-01-08,600262.SH,0.032126553
2024-01-08,600266.SH,0.008870592
2024-01-08,600267.SH,-0.21441193
2024-01-08,600268.SH,0.026599485
2024-01-08,600269.SH,-0.034973226
2024-01-08,600271.SH,-0.00432223
2024-01-08,600272.SH,-0.004284999
2024-01-08,600273.SH,0.08369224
2024-01-08,600276.SH,-0.09886466
2024-01-08,600277.SH,0.09162584
2024-01-08,600278.SH,0.026718553
2024-01-08,600279.SH,0.03412456
2024-01-08,600280.SH,-0.41955122
2024-01-08,600281.SH,0.26346725
2024-01-08,600282.SH,-0.010607506
2024-01-08,600283.SH,0.0658203
2024-01-08,600284.SH,0.056979667
2024-01-08,600285.SH,-0.0038586906
2024-01-08,600287.SH,-0.0020050928
2024-01-08,600288.SH,-0.007158363
2024-01-08,600292.SH,0.1245149
2024-01-08,600293.SH,-0.06359739
2024-01-08,600295.SH,-0.11469966
2024-01-08,600297.SH,-0.043569632
2024-01-08,600298.SH,-0.06644867
2024-01-08,600299.SH,0.068758145
2024-01-08,600300.SH,0.04137195
2024-01-08,600301.SH,0.06030526
2024-01-08,600302.SH,0.08199916
2024-01-08,600305.SH,-0.05643385
2024-01-08,600307.SH,0.0050687753
2024-01-08,600308.SH,0.124235466
2024-01-08,600309.SH,-0.19464153
2024-01-08,600310.SH,-0.21267399
2024-01-08,600312.SH,-0.027749294
2024-01-08,600313.SH,-0.12068536
2024-01-08,600315.SH,-0.028272793
2024-01-08,600316.SH,-0.06392061
2024-01-08,600318.SH,-0.110020295
2024-01-08,600319.SH,0.25156695
2024-01-08,600320.SH,0.026490312
2024-01-08,600321.SH,0.048191085
2024-01-08,600322.SH,-0.0024223332
2024-01-08,600323.SH,-0.081111185
2024-01-08,600325.SH,-0.04457075
2024-01-08,600326.SH,-0.0685073
2024-01-08,600327.SH,0.026480645
2024-01-08,600328.SH,-0.06532458
2024-01-08,600329.SH,-0.13467202
2024-01-08,600330.SH,-0.020740515
2024-01-08,600331.SH,-0.021919599
2024-01-08,600332.SH,-0.06829797
2024-01-08,600333.SH,0.15166116
2024-01-08,600335.SH,-0.043404974
2024-01-08,600336.SH,-0.4706646
2024-01-08,600337.SH,0.049162835
2024-01-08,600338.SH,0.007173965
2024-01-08,600339.SH,-0.025430169
2024-01-08,600340.SH,-0.041086603
2024-01-08,600343.SH,-0.057191975
2024-01-08,600345.SH,0.046928037
2024-01-08,600346.SH,-0.045462087
2024-01-08,600348.SH,-0.11115608
2024-01-08,600350.SH,-0.0064386316
2024-01-08,600351.SH,-0.053452592
2024-01-08,600352.SH,0.041238185
2024-01-08,600353.SH,-0.021586139
2024-01-08,600354.SH,0.10193036
2024-01-08,600355.SH,-0.059173726
2024-01-08,600356.SH,0.14838211
2024-01-08,600358.SH,-0.006587927
2024-01-08,600359.SH,0.08030879
2024-01-08,600360.SH,-0.03425374
2024-01-08,600361.SH,0.21668339
2024-01-08,600362.SH,-0.005735076
2024-01-08,600363.SH,-0.08059555
2024-01-08,600366.SH,0.02815102
2024-01-08,600367.SH,-0.2989586
2024-01-08,600368.SH,-0.020895882
2024-01-08,600369.SH,0.0053417357
2024-01-08,600370.SH,0.29139858
2024-01-08,600371.SH,0.061603893
2024-01-08,600372.SH,-0.03625065
2024-01-08,600375.SH,-0.0742055
2024-01-08,600376.SH,0.008054292
2024-01-08,600377.SH,-0.030398201
2024-01-08,600378.SH,-0.05962215
2024-01-08,600379.SH,0.11147988
2024-01-08,600380.SH,0.0074347197
2024-01-08,600381.SH,0.07248257
2024-01-08,600382.SH,0.037951447
2024-01-08,600383.SH,0.033453528
2024-01-08,600386.SH,0.08155985
2024-01-08,600388.SH,-0.0018392879
2024-01-08,600389.SH,0.010237554
2024-01-08,600390.SH,-0.022778716
2024-01-08,600391.SH,0.013078767
2024-01-08,600392.SH,0.011147363
2024-01-08,600395.SH,-0.048356786
2024-01-08,600397.SH,0.097502746
2024-01-08,600398.SH,0.06664123
2024-01-08,600399.SH,0.025352458
2024-01-08,600400.SH,0.2573052
2024-01-08,600403.SH,0.27510494
2024-01-08,600405.SH,0.04513527
2024-01-08,600406.SH,-0.07637532
2024-01-08,600408.SH,0.0013667315
2024-01-08,600409.SH,-0.051692136
2024-01-08,600410.SH,-0.020699913
2024-01-08,600415.SH,-0.035373446
2024-01-08,600416.SH,0.022989623
2024-01-08,600418.SH,-0.11087861
2024-01-08,600419.SH,-0.06412632
2024-01-08,600420.SH,0.044620972
2024-01-08,600421.SH,0.020808982
2024-01-08,600422.SH,0.015097864
2024-01-08,600423.SH,0.32309487
2024-01-08,600425.SH,-0.02888388
2024-01-08,600426.SH,-0.081277385
2024-01-08,600428.SH,-0.2100735
2024-01-08,600429.SH,0.07393447
2024-01-08,600433.SH,0.07297373
2024-01-08,600435.SH,-0.038422354
2024-01-08,600436.SH,-0.17024098
2024-01-08,600438.SH,-0.1288332
2024-01-08,600439.SH,0.13986795
2024-01-08,600444.SH,-0.0026541227
2024-01-08,600446.SH,0.007084581
2024-01-08,600448.SH,0.29651517
2024-01-08,600449.SH,-0.09569333
2024-01-08,600452.SH,-0.051845185
2024-01-08,600455.SH,-0.14836262
2024-01-08,600456.SH,-0.021258662
2024-01-08,600458.SH,-0.014156466
2024-01-08,600459.SH,-0.038512953
2024-01-08,600460.SH,-0.0644415
2024-01-08,600461.SH,-0.06978242
2024-01-08,600463.SH,0.18507525
2024-01-08,600467.SH,-0.0043476103
2024-01-08,600468.SH,0.042407017
2024-01-08,600469.SH,0.1589114
2024-01-08,600470.SH,0.00975179
2024-01-08,600475.SH,0.029366944
2024-01-08,600476.SH,0.028813297
2024-01-08,600477.SH,0.06645109
2024-01-08,600478.SH,0.03275344
2024-01-08,600479.SH,0.009570773
2024-01-08,600480.SH,0.18512806
2024-01-08,600481.SH,-0.04613598
2024-01-08,600482.SH,-0.052385658
2024-01-08,600483.SH,0.018688414
2024-01-08,600486.SH,-0.1278911
2024-01-08,600487.SH,-0.08254876
2024-01-08,600488.SH,0.114726566
2024-01-08,600489.SH,-0.0115168765
2024-01-08,600490.SH,0.01195465
2024-01-08,600491.SH,-0.11442099
2024-01-08,600493.SH,0.16337995
2024-01-08,600495.SH,0.022517586
2024-01-08,600496.SH,0.06534824
2024-01-08,600497.SH,-0.06404678
2024-01-08,600498.SH,0.052731376
2024-01-08,600499.SH,-0.06130866
2024-01-08,600500.SH,0.048344668
2024-01-08,600501.SH,-0.04307208
2024-01-08,600502.SH,0.030649543
2024-01-08,600503.SH,-0.048170425
2024-01-08,600505.SH,0.02131446
2024-01-08,600506.SH,-0.21583755
2024-01-08,600507.SH,-0.019140683
2024-01-08,600508.SH,0.03676115
2024-01-08,600509.SH,-0.08737955
2024-01-08,600510.SH,0.115075305
2024-01-08,600511.SH,-0.037275918
2024-01-08,600512.SH,0.119565465
2024-01-08,600513.SH,-0.014689605
2024-01-08,600515.SH,-0.053768754
2024-01-08,600516.SH,-0.05295065
2024-01-08,600517.SH,-0.04347755
2024-01-08,600519.SH,-0.12033298
2024-01-08,600520.SH,0.061769597
2024-01-08,600521.SH,-0.04496319
2024-01-08,600522.SH,-0.079926886
2024-01-08,600523.SH,0.058474265
2024-01-08,600525.SH,0.047330976
2024-01-08,600526.SH,0.16495585
2024-01-08,600527.SH,0.2144314
2024-01-08,600528.SH,0.0045292806
2024-01-08,600529.SH,-0.04422929
2024-01-08,600531.SH,0.032104757
2024-01-08,600533.SH,0.0903808
2024-01-08,600535.SH,-0.016409505
2024-01-08,600536.SH,-0.23363762
2024-01-08,600537.SH,-0.4677937
2024-01-08,600538.SH,-0.13493636
2024-01-08,600539.SH,0.16068491
2024-01-08,600540.SH,0.04128243
2024-01-08,600545.SH,0.11632236
2024-01-08,600546.SH,-0.117507696
2024-01-08,600547.SH,-0.10723281
2024-01-08,600548.SH,0.12696698
2024-01-08,600549.SH,0.0051412447
2024-01-08,600550.SH,0.11483836
2024-01-08,600551.SH,0.112773634
2024-01-08,600552.SH,3.116578e-05
2024-01-08,600556.SH,-0.0055393106
2024-01-08,600557.SH,-0.33995903
2024-01-08,600558.SH,-0.030423563
2024-01-08,600559.SH,-0.13490836
2024-01-08,600560.SH,0.09529755
2024-01-08,600561.SH,0.11189435
2024-01-08,600562.SH,0.016169362
2024-01-08,600563.SH,-0.031750403
2024-01-08,600565.SH,0.17882827
2024-01-08,600566.SH,-0.115120806
2024-01-08,600567.SH,0.06734442
2024-01-08,600569.SH,0.020862287
2024-01-08,600570.SH,-0.100644566
2024-01-08,600571.SH,-0.13295361
2024-01-08,600572.SH,-0.015588452
2024-01-08,600573.SH,0.07641657
2024-01-08,600575.SH,-0.036815282
2024-01-08,600576.SH,0.0576571
2024-01-08,600577.SH,0.0043697
2024-01-08,600578.SH,0.04093187
2024-01-08,600579.SH,0.17623225
2024-01-08,600580.SH,0.03684808
2024-01-08,600581.SH,-0.020084854
2024-01-08,600582.SH,0.17061117
2024-01-08,600583.SH,0.074835606
2024-01-08,600584.SH,-0.11702883
2024-01-08,600585.SH,-0.09078034
2024-01-08,600586.SH,0.002258811
2024-01-08,600587.SH,-0.013800448
2024-01-08,600588.SH,-0.04325294
2024-01-08,600590.SH,0.11473969
2024-01-08,600592.SH,-0.14195828
2024-01-08,600593.SH,-0.47207293
2024-01-08,600594.SH,0.15472466
2024-01-08,600595.SH,-0.003135495
2024-01-08,600596.SH,-0.007615748
2024-01-08,600597.SH,0.024320053
2024-01-08,600598.SH,-0.0152185485
2024-01-08,600600.SH,-0.14111392
2024-01-08,600601.SH,-0.12244618
2024-01-08,600602.SH,0.03528764
2024-01-08,600603.SH,0.10462568
2024-01-08,600604.SH,-0.03648196
2024-01-08,600605.SH,-0.23452584
2024-01-08,600606.SH,0.012714433
2024-01-08,600609.SH,0.022981465
2024-01-08,600610.SH,-0.4725565
2024-01-08,600611.SH,0.07454447
2024-01-08,600612.SH,-0.07171757
2024-01-08,600613.SH,0.011832332
2024-01-08,600615.SH,-0.074360445
2024-01-08,600616.SH,0.0845051
2024-01-08,600617.SH,0.066324875
2024-01-08,600618.SH,0.10856899
2024-01-08,600619.SH,0.075321406
2024-01-08,600620.SH,0.078741156
2024-01-08,600621.SH,-0.42054486
2024-01-08,600622.SH,0.049239147
2024-01-08,600623.SH,0.007853395
2024-01-08,600624.SH,0.14585716
2024-01-08,600626.SH,-0.04968139
2024-01-08,600628.SH,0.18177179
2024-01-08,600629.SH,-0.027234051
2024-01-08,600630.SH,-0.3466664
2024-01-08,600633.SH,-0.039126907
2024-01-08,600635.SH,-0.016138682
2024-01-08,600636.SH,0.0530693
2024-01-08,600637.SH,-0.044537522
2024-01-08,600638.SH,0.23014875
2024-01-08,600639.SH,-0.02232762
2024-01-08,600640.SH,0.13042678
2024-01-08,600641.SH,-0.030373227
2024-01-08,600642.SH,0.043843664
2024-01-08,600643.SH,0.07564069
2024-01-08,600644.SH,0.18401444
2024-01-08,600645.SH,0.028879195
2024-01-08,600648.SH,0.014140723
2024-01-08,600649.SH,-0.027066756
2024-01-08,600650.SH,0.055460185
2024-01-08,600651.SH,0.011970996
2024-01-08,600653.SH,-0.0481728
2024-01-08,600655.SH,-0.010936743
2024-01-08,600657.SH,0.060078554
2024-01-08,600658.SH,0.035753336
2024-01-08,600660.SH,-0.25660318
2024-01-08,600661.SH,0.11499016
2024-01-08,600662.SH,0.03683294
2024-01-08,600663.SH,-0.051263273
2024-01-08,600664.SH,0.034736652
2024-01-08,600665.SH,0.17897221
2024-01-08,600667.SH,0.0068073496
2024-01-08,600668.SH,0.023143778
2024-01-08,600673.SH,0.062033348
2024-01-08,600674.SH,0.051914264
2024-01-08,600675.SH,0.0058494634
2024-01-08,600676.SH,0.08623669
2024-01-08,600678.SH,0.09322691
2024-01-08,600679.SH,0.2723932
2024-01-08,600681.SH,0.05366409
2024-01-08,600682.SH,-0.053795554
2024-01-08,600683.SH,0.019961301
2024-01-08,600684.SH,0.14891532
2024-01-08,600685.SH,-0.23219565
2024-01-08,600686.SH,-0.022671977
2024-01-08,600688.SH,-0.051240496
2024-01-08,600689.SH,0.1967446
2024-01-08,600690.SH,-0.15550444
2024-01-08,600691.SH,0.12261313
2024-01-08,600692.SH,0.25940454
2024-01-08,600693.SH,0.23801999
2024-01-08,600694.SH,-0.07126846
2024-01-08,600696.SH,-0.009263451
2024-01-08,600697.SH,-0.19503978
2024-01-08,600698.SH,0.13872851
2024-01-08,600699.SH,-0.061854042
2024-01-08,600702.SH,-0.24362707
2024-01-08,600703.SH,-0.1111444
2024-01-08,600704.SH,-0.004667378
2024-01-08,600705.SH,-0.042389438
2024-01-08,600706.SH,-0.0007037446
2024-01-08,600707.SH,0.19344
2024-01-08,600708.SH,-0.031225026
2024-01-08,600710.SH,0.047143824
2024-01-08,600711.SH,-0.089597896
2024-01-08,600712.SH,0.18108626
2024-01-08,600713.SH,0.058512025
2024-01-08,600714.SH,0.14954773
2024-01-08,600715.SH,-0.14352588
2024-01-08,600716.SH,0.30905968
2024-01-08,600717.SH,0.05937182
2024-01-08,600718.SH,0.021214178
2024-01-08,600719.SH,-0.38329676
2024-01-08,600720.SH,-0.050053023
2024-01-08,600721.SH,0.024254495
2024-01-08,600722.SH,-0.38732475
2024-01-08,600724.SH,0.1288089
2024-01-08,600725.SH,-0.11011188
2024-01-08,600726.SH,0.045836173
2024-01-08,600727.SH,0.017715175
2024-01-08,600728.SH,-0.07976028
2024-01-08,600729.SH,-0.16508238
2024-01-08,600730.SH,-0.012931541
2024-01-08,600731.SH,0.06809511
2024-01-08,600732.SH,-0.07269065
2024-01-08,600733.SH,-0.030579899
2024-01-08,600735.SH,0.13666749
2024-01-08,600736.SH,-0.03610241
2024-01-08,600737.SH,0.0382177
2024-01-08,600738.SH,0.03989219
2024-01-08,600739.SH,0.015053366
2024-01-08,600740.SH,-0.026105743
2024-01-08,600741.SH,-0.08629337
2024-01-08,600742.SH,0.04502667
2024-01-08,600743.SH,-0.045290865
2024-01-08,600744.SH,0.14555156
2024-01-08,600745.SH,-0.13008554
2024-01-08,600746.SH,0.07502811
2024-01-08,600748.SH,-0.03954519
2024-01-08,600749.SH,0.10320117
2024-01-08,600750.SH,-0.067675844
2024-01-08,600751.SH,0.013208394
2024-01-08,600753.SH,0.12507059
2024-01-08,600754.SH,0.035542093
2024-01-08,600755.SH,-0.008393933
2024-01-08,600756.SH,0.055974454
2024-01-08,600757.SH,-0.023514332
2024-01-08,600758.SH,0.119599774
2024-01-08,600760.SH,-0.15816644
2024-01-08,600761.SH,-0.033494852
2024-01-08,600763.SH,-0.11433047
2024-01-08,600764.SH,-0.017230207
2024-01-08,600765.SH,-0.07070322
2024-01-08,600768.SH,0.2240304
2024-01-08,600769.SH,-0.14903112
2024-01-08,600770.SH,0.10521233
2024-01-08,600771.SH,-0.08089084
2024-01-08,600773.SH,0.018432297
2024-01-08,600774.SH,0.112130664
2024-01-08,600775.SH,-0.33563834
2024-01-08,600776.SH,0.023262382
2024-01-08,600777.SH,-0.07561486
2024-01-08,600778.SH,0.16883841
2024-01-08,600779.SH,-0.27673393
2024-01-08,600780.SH,0.0009959772
2024-01-08,600782.SH,-0.08596827
2024-01-08,600783.SH,0.019440757
2024-01-08,600784.SH,0.08562731
2024-01-08,600785.SH,-0.29998288
2024-01-08,600787.SH,0.033678982
2024-01-08,600789.SH,-0.035982173
2024-01-08,600790.SH,0.050677698
2024-01-08,600791.SH,0.12575516
2024-01-08,600792.SH,-0.41143948
2024-01-08,600793.SH,0.16951537
2024-01-08,600794.SH,0.025097478
2024-01-08,600795.SH,0.064376
2024-01-08,600796.SH,0.24827905
2024-01-08,600797.SH,0.05618131
2024-01-08,600798.SH,0.086792246
2024-01-08,600800.SH,0.23985927
2024-01-08,600801.SH,-0.035697944
2024-01-08,600802.SH,0.26881313
2024-01-08,600803.SH,-0.13057898
2024-01-08,600805.SH,-0.42684215
2024-01-08,600807.SH,0.09479873
2024-01-08,600808.SH,-0.04689308
2024-01-08,600809.SH,-0.20383081
2024-01-08,600810.SH,0.052864153
2024-01-08,600811.SH,-0.020340212
2024-01-08,600812.SH,-0.016437933
2024-01-08,600814.SH,-0.14700215
2024-01-08,600815.SH,0.06617211
2024-01-08,600816.SH,-0.020339852
2024-01-08,600817.SH,0.101072416
2024-01-08,600818.SH,-0.109817825
2024-01-08,600819.SH,0.2984307
2024-01-08,600820.SH,-0.035231568
2024-01-08,600821.SH,0.050846964
2024-01-08,600822.SH,0.06417856
2024-01-08,600824.SH,-0.093696065
2024-01-08,600825.SH,-0.44128475
2024-01-08,600826.SH,0.055882894
2024-01-08,600827.SH,-0.0021174992
2024-01-08,600828.SH,0.28667107
2024-01-08,600829.SH,0.21461722
2024-01-08,600830.SH,0.1355492
2024-01-08,600831.SH,0.020903893
2024-01-08,600833.SH,0.032041043
2024-01-08,600834.SH,0.09671809
2024-01-08,600835.SH,0.016780157
2024-01-08,600836.SH,-0.108965755
2024-01-08,600837.SH,-0.037711162
2024-01-08,600838.SH,-0.24599817
2024-01-08,600839.SH,-0.0805798
2024-01-08,600841.SH,0.12985937
2024-01-08,600843.SH,0.16941443
2024-01-08,600844.SH,-0.45655257
2024-01-08,600845.SH,-0.09253833
2024-01-08,600846.SH,-0.066427104
2024-01-08,600847.SH,0.025471713
2024-01-08,600848.SH,0.012264418
2024-01-08,600850.SH,-0.06376476
2024-01-08,600851.SH,0.047732867
2024-01-08,600853.SH,-0.45799142
2024-01-08,600854.SH,0.1033717
2024-01-08,600855.SH,0.057126127
2024-01-08,600857.SH,0.15755223
2024-01-08,600858.SH,0.15824606
2024-01-08,600859.SH,-0.07728735
2024-01-08,600860.SH,0.10369631
2024-01-08,600861.SH,-0.092665434
2024-01-08,600862.SH,-0.056736182
2024-01-08,600863.SH,0.04553438
2024-01-08,600864.SH,-0.12428031
2024-01-08,600865.SH,0.116719246
2024-01-08,600866.SH,-0.0388524
2024-01-08,600867.SH,0.010077933
2024-01-08,600868.SH,0.019777814
2024-01-08,600869.SH,0.083719894
2024-01-08,600871.SH,-0.18141459
2024-01-08,600872.SH,-0.03524182
2024-01-08,600873.SH,-0.09539021
2024-01-08,600874.SH,0.021823786
2024-01-08,600875.SH,-0.07172795
2024-01-08,600876.SH,0.04501034
2024-01-08,600877.SH,-0.04773333
2024-01-08,600879.SH,0.017196374
2024-01-08,600880.SH,-0.004798821
2024-01-08,600881.SH,0.12951936
2024-01-08,600882.SH,0.038788628
2024-01-08,600883.SH,0.1662267
2024-01-08,600884.SH,-0.026185894
2024-01-08,600885.SH,-0.07689413
2024-01-08,600886.SH,-0.08512559
2024-01-08,600887.SH,-0.07892907
2024-01-08,600888.SH,0.025988394
2024-01-08,600889.SH,0.25791505
2024-01-08,600893.SH,-0.08277722
2024-01-08,600894.SH,0.0033741929
2024-01-08,600895.SH,-0.06765242
2024-01-08,600897.SH,0.10998899
2024-01-08,600900.SH,-0.15243101
2024-01-08,600901.SH,0.115855336
2024-01-08,600903.SH,-0.031328566
2024-01-08,600905.SH,-0.084647566
2024-01-08,600906.SH,-0.054510813
2024-01-08,600908.SH,-0.03841254
2024-01-08,600909.SH,-0.00088090746
2024-01-08,600916.SH,-0.037438255
2024-01-08,600917.SH,0.012803247
2024-01-08,600918.SH,-0.071464546
2024-01-08,600919.SH,-0.074134454
2024-01-08,600925.SH,-0.11984881
2024-01-08,600926.SH,-0.08870194
2024-01-08,600927.SH,-0.04156459
2024-01-08,600928.SH,0.0040943595
2024-01-08,600929.SH,0.125124
2024-01-08,600933.SH,-0.03853584
2024-01-08,600935.SH,0.27267686
2024-01-08,600936.SH,0.12957211
2024-01-08,600938.SH,-0.30551746
2024-01-08,600939.SH,0.32906067
2024-01-08,600941.SH,-0.33198863
2024-01-08,600955.SH,-0.08805255
2024-01-08,600956.SH,0.06237352
2024-01-08,600958.SH,-0.10132239
2024-01-08,600959.SH,-0.019017834
2024-01-08,600960.SH,-5.0209463e-05
2024-01-08,600961.SH,0.023567531
2024-01-08,600962.SH,0.1000305
2024-01-08,600963.SH,-0.0686465
2024-01-08,600965.SH,0.12989576
2024-01-08,600966.SH,0.0070363716
2024-01-08,600967.SH,0.0043867775
2024-01-08,600968.SH,0.041381072
2024-01-08,600969.SH,0.08959699
2024-01-08,600970.SH,0.038040355
